layer,bit_position,original_bit,flipped_bit,original_param,flipped_param,original_output,flipped_output,target_output
f5,7,1,0,-1,127,1,1,1
f5,6,0,1,10,74,2,2,2
c3,0,1,0,-73,-74,9,9,9
f5,1,1,0,-54,-56,8,8,8
c1,6,1,0,-25,-89,8,8,8
f6,7,1,0,-11,117,7,7,7
f6,2,0,1,-70,-66,1,1,1
c1,2,1,0,29,25,7,7,7
f6,4,0,1,-24,-8,1,1,1
f7,1,0,1,13,15,1,1,1
c3,2,0,1,-125,-121,0,0,0
f6,2,0,1,-24,-20,3,3,3
c1,3,1,0,-18,-26,4,4,4
c3,0,1,0,9,8,2,2,2
f6,2,1,0,-1,-5,6,6,6
c3,2,1,0,-1,-5,4,4,4
f7,7,1,0,-5,123,7,7,7
f6,6,1,0,-23,-87,4,4,4
f6,7,1,0,-29,99,2,2,2
f6,6,0,1,-67,-3,7,7,7
f6,7,1,0,-36,92,4,4,4
f6,6,1,0,-25,-89,9,9,9
f7,2,0,1,2,6,1,1,1
f7,2,0,1,10,14,0,0,0
f7,3,1,0,-7,-15,6,6,6
f6,2,1,0,-58,-62,8,8,8
f7,7,0,1,0,-128,5,5,5
c1,2,1,0,-49,-53,5,5,5
f5,1,1,0,-58,-60,5,5,5
c1,6,1,0,-18,-82,3,3,3
f5,1,1,0,-77,-79,5,5,5
f7,5,1,0,-15,-47,9,9,9
c3,5,1,0,-93,-125,7,7,7
f7,6,1,0,-1,-65,4,4,4
c1,5,0,1,-102,-70,8,8,8
f6,0,0,1,4,5,5,5,5
c1,4,1,0,-13,-29,9,9,9
f6,6,1,0,-6,-70,6,6,6
c1,2,1,0,20,16,9,9,9
f5,6,1,0,-13,-77,3,3,3
f6,1,1,0,22,20,0,0,0
f6,1,1,0,-74,-76,3,3,3
f7,5,0,1,18,50,8,8,8
c3,3,0,1,-41,-33,9,9,9
f6,7,1,0,-128,0,1,1,1
f6,4,1,0,25,9,8,8,8
f5,5,0,1,30,62,1,1,1
c3,5,0,1,-53,-21,6,6,6
c3,5,1,0,56,24,0,0,0
c3,5,0,1,26,58,0,0,0
c1,5,1,0,38,6,1,1,1
c1,0,1,0,-97,-98,2,2,2
f6,6,0,1,18,82,3,3,3
f5,7,1,0,-24,104,4,4,4
f5,6,0,1,-86,-22,5,5,5
c3,7,0,1,11,-117,6,6,6
c1,5,1,0,-88,-120,7,7,7
f6,2,0,1,-22,-18,8,8,8
c1,7,1,0,-35,93,9,9,9
f5,0,0,1,-6,-5,0,0,0
f7,6,1,0,-6,-70,1,1,1
c1,4,1,0,-40,-56,2,2,2
f5,1,0,1,-32,-30,3,3,3
f6,2,0,1,49,53,4,4,4
c3,5,1,0,-8,-40,5,5,5
f5,6,1,0,-44,-108,6,6,6
f5,1,1,0,14,12,7,7,7
f5,7,1,0,-9,119,8,8,8
f7,5,1,0,-2,-34,9,9,9
c1,4,0,1,-51,-35,0,0,0
f5,0,1,0,-27,-28,1,1,1
c1,0,1,0,-47,-48,2,2,2
f7,4,0,1,7,23,3,3,3
c3,1,1,0,-41,-43,4,4,4
f7,4,1,0,-3,-19,5,5,5
f5,1,0,1,-3,-1,6,6,6
c1,1,1,0,22,20,7,7,7
f7,4,0,1,-30,-14,8,8,8
c3,0,0,1,-14,-13,9,9,9
f5,7,1,0,-59,69,3,3,3
f5,2,1,0,-17,-21,5,5,5
f5,2,1,0,-50,-54,3,3,3
f7,2,0,1,11,15,2,2,2
c3,7,1,0,-55,73,9,9,9
f7,2,1,0,20,16,3,3,3
f6,4,1,0,-6,-22,2,2,2
f7,2,0,1,1,5,1,1,1
f6,5,1,0,-31,-63,4,4,4
f7,1,0,1,25,27,5,5,5
c1,4,1,0,-12,-28,5,5,5
f7,7,0,1,8,-120,2,2,2
f6,5,1,0,-10,-42,3,3,3
f6,2,1,0,-28,-32,2,2,2
c3,3,1,0,-36,-44,1,1,1
f7,4,0,1,4,20,3,3,3
f6,4,1,0,-10,-26,9,9,9
f6,5,0,1,8,40,7,7,7
c1,4,1,0,26,10,2,2,2
f6,4,0,1,-82,-66,1,1,1
f6,4,0,1,4,20,2,2,2
c3,1,0,1,13,15,8,8,8
c1,3,1,0,94,86,9,9,9
c1,3,0,1,-11,-3,1,1,1
f5,5,0,1,-107,-75,8,8,8
f6,1,0,1,-44,-42,8,8,8
f5,1,1,0,-5,-7,7,7,7
f7,3,0,1,17,25,8,8,8
f6,3,1,0,-18,-26,1,1,1
f5,7,1,0,-25,103,0,0,0
c3,7,0,1,8,-120,0,0,0
c1,4,0,1,7,23,7,7,7
f7,4,1,0,-48,-64,7,7,7
c1,0,1,0,-105,-106,8,8,8
f6,4,1,0,19,3,7,7,7
f7,4,1,0,-15,-31,5,5,5
c1,2,1,0,-28,-32,0,0,0
f7,7,1,0,-37,91,6,6,6
f6,7,1,0,-29,99,1,1,1
c1,7,0,1,6,-122,5,5,5
c1,2,1,0,-49,-53,7,7,7
c3,5,1,0,58,26,4,4,4
f7,3,0,1,55,63,6,6,6
f6,0,0,1,10,11,1,1,1
f6,0,1,0,1,0,2,2,2
f5,4,0,1,-22,-6,5,5,5
f5,4,0,1,-25,-9,0,0,0
f5,6,0,1,-76,-12,7,7,7
c3,5,1,0,-1,-33,9,9,9
c3,5,0,1,-122,-90,9,9,9
f5,7,1,0,-44,84,0,0,0
f7,5,1,0,-13,-45,3,3,3
c1,5,0,1,-35,-3,8,8,8
f6,5,0,1,3,35,4,4,4
c3,1,1,0,-85,-87,4,4,4
c1,7,1,0,-7,121,8,8,8
f6,5,1,0,-1,-33,1,1,1
c3,6,1,0,-30,-94,8,8,8
c3,3,0,1,-15,-7,6,6,6
f7,2,1,0,-1,-5,5,5,5
f5,0,1,0,-53,-54,9,9,9
f6,2,1,0,23,19,0,0,0
f6,7,1,0,-16,112,0,0,0
f5,0,1,0,27,26,0,0,0
c3,4,1,0,-75,-91,3,3,3
c3,3,0,1,5,13,7,7,7
f7,2,0,1,-128,-124,1,1,1
c1,3,0,1,-13,-5,6,6,6
f6,5,1,0,-9,-41,4,4,4
c1,4,1,0,-102,-118,2,2,2
f7,0,0,1,-2,-1,6,6,6
f7,4,1,0,-12,-28,6,6,6
f7,4,0,1,8,24,0,0,0
f5,2,0,1,-55,-51,4,4,4
c1,5,1,0,-2,-34,5,5,5
f6,3,1,0,-3,-11,4,4,4
c1,1,0,1,-88,-86,1,1,1
f5,2,0,1,-54,-50,3,3,3
c3,3,1,0,31,23,8,8,8
f5,3,1,0,-87,-95,6,6,6
c3,2,0,1,-104,-100,3,3,3
f7,6,0,1,2,66,9,9,9
c3,7,0,1,17,-111,9,9,9
f7,3,1,0,-2,-10,5,5,5
c1,1,1,0,-97,-99,9,9,9
f5,1,0,1,-3,-1,3,3,3
f7,4,1,0,-45,-61,7,7,7
f6,3,0,1,4,12,8,8,8
c3,6,1,0,-1,-65,5,5,5
f5,3,1,0,-72,-80,6,6,6
f6,2,1,0,-44,-48,4,4,4
c3,7,0,1,18,-110,7,7,7
c1,3,0,1,4,12,6,6,6
f7,5,1,0,54,22,2,2,2
f5,3,0,1,0,8,2,2,2
c1,5,1,0,-7,-39,0,0,0
c1,2,1,0,14,10,9,9,9
f7,1,0,1,40,42,4,4,4
c1,0,0,1,-8,-7,0,0,0
f5,3,0,1,1,9,1,1,1
f5,4,1,0,-3,-19,2,2,2
c1,5,1,0,-22,-54,3,3,3
f5,0,1,0,-3,-4,4,4,4
f7,5,1,0,-71,-103,5,5,5
f6,1,1,0,-30,-32,6,6,6
f6,1,1,0,-1,-3,7,7,7
c1,2,0,1,-128,-124,8,8,8
f6,1,1,0,-5,-7,9,9,9
c1,6,1,0,-44,-108,0,0,0
f7,6,1,0,-26,-90,1,1,1
c1,3,1,0,-66,-74,2,2,2
c3,7,1,0,-69,59,3,3,3
f7,7,1,0,-12,116,5,5,5
f5,7,1,0,-13,115,6,6,6
c3,6,0,1,7,71,0,0,0
c3,5,1,0,-13,-45,1,1,1
f7,1,1,0,-42,-44,2,2,2
f7,5,0,1,30,62,3,3,3
f6,3,1,0,-85,-93,4,4,4
f6,3,0,1,-75,-67,5,5,5
f5,1,0,1,-40,-38,6,6,6
c3,4,1,0,-77,-93,8,8,8
f5,4,0,1,13,29,7,7,7
f5,0,1,0,-1,-2,1,1,1
f7,4,1,0,-6,-22,3,3,3
c3,3,1,0,-3,-11,2,2,2
f6,4,0,1,13,29,8,8,8
f7,5,1,0,-2,-34,0,0,0
c1,6,1,0,106,42,7,7,7
f7,1,0,1,4,6,5,5,5
f5,6,0,1,-89,-25,9,9,9
f7,1,1,0,-53,-55,9,9,9
c1,6,0,1,9,73,6,6,6
f7,1,0,1,-32,-30,0,0,0
f7,7,0,1,14,-114,9,9,9
f7,5,0,1,13,45,4,4,4
c1,2,0,1,-7,-3,1,1,1
f6,6,1,0,-21,-85,3,3,3
f5,4,1,0,-12,-28,2,2,2
c3,2,1,0,5,1,1,1,1
f7,2,1,0,-18,-22,2,2,2
c1,3,1,0,110,102,3,3,3
f5,5,1,0,55,23,8,8,8
f5,1,1,0,-65,-67,3,3,3
c1,7,1,0,-51,77,2,2,2
c3,5,0,1,-58,-26,6,6,6
c1,5,1,0,-4,-36,5,5,5
f7,2,0,1,-72,-68,6,6,6
f5,0,1,0,-29,-30,8,8,8
f7,3,0,1,0,8,2,2,2
c1,0,1,0,29,28,7,7,7
f5,5,0,1,-114,-82,4,4,4
c3,0,0,1,-76,-75,8,8,8
f5,4,0,1,-22,-6,1,1,1
f7,2,1,0,7,3,8,8,8
f7,7,0,1,16,-112,0,0,0
f6,7,0,1,8,-120,5,5,5
c1,5,0,1,-100,-68,3,3,3
f5,4,0,1,-94,-78,9,9,9
f6,6,1,0,-6,-70,4,4,4
f6,4,0,1,13,29,1,1,1
c1,4,0,1,-53,-37,9,9,9
f6,1,1,0,-2,-4,2,2,2
f5,2,0,1,-8,-4,1,1,1
f6,5,1,0,-83,-115,9,9,9
c1,1,1,0,-2,-4,6,6,6
c1,5,1,0,-3,-35,7,7,7
c1,1,0,1,-32,-30,9,9,9
c3,5,0,1,2,34,0,0,0
f6,5,0,1,-97,-65,4,4,4
c1,7,0,1,29,-99,6,6,6
f5,2,0,1,1,5,1,1,1
c3,7,1,0,-11,117,7,7,7
f5,3,1,0,8,0,3,3,3
c1,7,1,0,-66,62,8,8,8
f6,5,1,0,-9,-41,7,7,7
f7,3,0,1,-12,-4,2,2,2
f5,1,0,1,61,63,9,9,9
f6,2,1,0,-115,-119,6,6,6
f5,1,0,1,49,51,5,5,5
c3,3,1,0,41,33,8,8,8
c3,4,0,1,-90,-74,3,3,3
f7,3,1,0,-33,-41,9,9,9
f7,0,1,0,-3,-4,0,0,0
c1,0,0,1,-52,-51,5,5,5
f7,5,1,0,-21,-53,7,7,7
f5,7,0,1,12,-116,1,1,1
f5,5,1,0,-4,-36,6,6,6
f6,7,1,0,-5,123,1,1,1
f5,6,1,0,-48,-112,0,0,0
c3,7,1,0,-33,95,9,9,9
c3,4,0,1,-23,-7,3,3,3
c3,5,0,1,14,46,3,3,3
f5,3,1,0,10,2,4,4,4
c1,1,1,0,-17,-19,4,4,4
c1,2,1,0,-25,-29,0,0,0
f7,6,0,1,4,68,6,6,6
c1,5,1,0,-79,-111,2,2,2
f7,3,0,1,17,25,5,5,5
c3,4,1,0,-16,-32,4,4,4
c1,1,1,0,-13,-15,2,2,2
f7,3,0,1,-9,-1,3,3,3
f6,6,1,0,-32,-96,4,4,4
f5,7,1,0,-121,7,6,6,6
f5,3,1,0,-55,-63,0,0,0
f6,7,0,1,9,-119,0,0,0
f7,3,1,0,-34,-42,2,2,2
f7,4,1,0,-8,-24,0,0,0
f5,0,1,0,3,2,1,1,1
c1,1,1,0,34,32,4,4,4
f6,3,1,0,-17,-25,5,5,5
f7,3,1,0,-7,-15,6,6,6
f5,2,0,1,-29,-25,7,7,7
f7,2,1,0,-75,-79,8,8,8
f7,1,1,0,-13,-15,9,9,9
c1,5,1,0,-82,-114,0,0,0
c1,0,1,0,-53,-54,1,1,1
c1,7,1,0,-37,91,2,2,2
c1,1,0,1,-35,-33,3,3,3
c3,3,1,0,-21,-29,4,4,4
f7,7,1,0,-13,115,5,5,5
f7,6,0,1,1,65,6,6,6
c1,6,1,0,-49,-113,7,7,7
f5,6,1,0,-11,-75,8,8,8
c1,6,1,0,-22,-86,0,0,0
f5,3,1,0,-2,-10,1,1,1
c3,0,1,0,27,26,2,2,2
c3,5,0,1,-54,-22,3,3,3
c3,2,0,1,-5,-1,4,4,4
f6,1,1,0,-69,-71,5,5,5
c3,0,1,0,-17,-18,6,6,6
f7,6,1,0,-34,-98,7,7,7
f6,3,1,0,-18,-26,8,8,8
c1,5,1,0,-17,-49,9,9,9
f7,4,1,0,-13,-29,8,8,8
c1,1,0,1,-12,-10,7,7,7
c1,5,0,1,11,43,1,1,1
c1,6,1,0,-49,-113,3,3,3
c3,5,0,1,-97,-65,7,7,7
f5,7,0,1,1,-127,5,5,5
c1,6,0,1,-79,-15,2,2,2
f7,2,1,0,28,24,8,8,8
f5,2,1,0,-59,-63,0,0,0
f7,1,0,1,-35,-33,7,7,7
c3,3,1,0,-66,-74,5,5,5
f6,2,1,0,-3,-7,9,9,9
c1,4,0,1,-60,-44,9,9,9
f6,6,0,1,-79,-15,0,0,0
f6,1,0,1,16,18,9,9,9
f5,1,0,1,17,19,1,1,1
f6,5,1,0,-1,-33,1,1,1
c3,6,0,1,-103,-39,5,5,5
f5,1,1,0,35,33,8,8,8
c1,7,0,1,97,-31,8,8,8
f6,2,0,1,24,28,6,6,6
f6,4,0,1,-19,-3,3,3,3
f6,3,0,1,0,8,2,2,2
f7,5,0,1,-33,-1,1,1,1
f6,5,0,1,-38,-6,8,8,8
f5,2,1,0,-10,-14,3,3,3
f5,1,0,1,-28,-26,2,2,2
f6,6,1,0,-18,-82,6,6,6
c3,2,1,0,-9,-13,5,5,5
f5,6,0,1,63,127,6,6,6
c1,3,1,0,47,39,7,7,7
c3,1,1,0,-50,-52,4,4,4
c1,3,0,1,-105,-97,1,1,1
f7,1,1,0,-30,-32,0,0,0
c3,3,0,1,16,24,5,5,5
c3,6,1,0,-10,-74,3,3,3
c1,6,0,1,6,70,1,1,1
f7,4,1,0,-46,-62,9,9,9
c1,2,0,1,-120,-116,2,2,2
c3,5,0,1,10,42,1,1,1
c3,0,0,1,4,5,9,9,9
f5,7,1,0,-21,107,6,6,6
c3,2,0,1,-23,-19,0,0,0
f7,2,0,1,8,12,4,4,4
f6,5,0,1,-114,-82,6,6,6
f5,7,0,1,23,-105,1,1,1
f7,0,1,0,13,12,7,7,7
f7,6,0,1,26,90,3,3,3
f5,2,1,0,-34,-38,8,8,8
f6,0,0,1,-24,-23,7,7,7
f6,6,0,1,28,92,2,2,2
f5,7,0,1,12,-116,9,9,9
f5,5,0,1,2,34,6,6,6
f6,5,0,1,7,39,5,5,5
c3,3,0,1,-42,-34,8,8,8
c1,2,1,0,29,25,3,3,3
f6,2,1,0,-27,-31,5,5,5
f6,1,1,0,-54,-56,7,7,7
c3,1,1,0,-1,-3,1,1,1
f5,0,0,1,-6,-5,6,6,6
f6,0,0,1,-14,-13,1,1,1
f6,3,0,1,-14,-6,8,8,0
c1,1,1,0,87,85,9,9,9
f6,7,1,0,-11,117,6,6,6
f6,7,1,0,-14,114,2,2,2
c3,1,0,1,-72,-70,5,5,5
c3,2,0,1,-7,-3,4,4,4
f5,2,0,1,-14,-10,2,2,2
f6,6,0,1,-65,-1,3,3,3
f6,2,0,1,58,62,4,4,4
f7,7,1,0,-5,123,4,4,4
c1,1,1,0,-9,-11,6,6,6
f5,3,0,1,4,12,0,0,0
f6,1,0,1,1,3,0,0,0
f7,2,0,1,-56,-52,2,2,2
f5,0,0,1,-10,-9,0,0,0
f5,5,1,0,-31,-63,1,1,1
f5,7,1,0,-12,116,2,2,2
f6,4,0,1,2,18,3,3,3
c1,2,0,1,-111,-107,4,4,4
f5,7,0,1,3,-125,3,3,5
f6,5,1,0,-29,-61,6,6,6
f6,7,1,0,-8,120,7,7,7
f5,4,1,0,-35,-51,8,8,8
f7,6,0,1,1,65,9,9,9
f5,6,0,1,-105,-41,0,0,0
f7,3,0,1,-16,-8,1,1,1
f7,3,0,1,-16,-8,2,2,2
c1,6,1,0,-35,-99,3,3,3
c3,0,1,0,23,22,4,4,4
f7,4,0,1,-128,-112,5,5,5
c1,5,1,0,41,9,6,6,6
c3,3,1,0,-54,-62,7,7,7
c3,5,1,0,-30,-62,8,8,8
c3,0,0,1,-44,-43,9,9,9
c3,3,1,0,-20,-28,0,0,0
f5,0,1,0,-7,-8,1,1,1
c3,4,1,0,-33,-49,2,2,2
c3,0,0,1,-58,-57,8,8,3
c1,1,0,1,85,87,4,4,4
c3,4,1,0,16,0,5,5,5
c3,7,1,0,-16,112,6,6,6
f7,0,1,0,-1,-2,7,7,7
f6,5,1,0,-5,-37,8,8,8
f6,6,1,0,-24,-88,9,9,9
f5,2,0,1,0,4,8,8,8
f5,3,1,0,-3,-11,6,6,6
f6,2,1,0,-74,-78,5,5,5
c1,2,1,0,47,43,0,0,0
f6,6,1,0,-15,-79,6,6,6
f5,0,1,0,-11,-12,8,8,8
f5,5,0,1,-51,-19,9,9,9
f7,4,0,1,-24,-8,4,4,4
f6,0,0,1,2,3,1,1,1
f5,2,0,1,-6,-2,9,9,9
c3,2,1,0,-67,-71,5,5,5
c3,4,1,0,-39,-55,8,8,3
f5,1,0,1,-56,-54,0,0,0
c3,4,0,1,-31,-15,4,4,4
c1,4,0,1,97,113,8,8,8
f6,4,1,0,26,10,9,9,9
f5,4,0,1,-52,-36,1,1,1
f7,1,1,0,30,28,4,4,4
c1,3,1,0,-7,-15,0,0,0
f6,1,0,1,9,11,5,5,5
c1,2,0,1,-32,-28,5,5,5
f6,0,1,0,7,6,2,2,2
c1,4,1,0,-35,-51,1,1,1
f6,4,0,1,-29,-13,5,5,5
f7,1,1,0,-42,-44,4,4,4
c1,1,0,1,-52,-50,0,0,0
f7,3,0,1,32,40,7,7,7
f5,6,1,0,-7,-71,6,6,6
c1,4,1,0,26,10,0,0,0
f6,1,0,1,-7,-5,1,1,1
f7,2,0,1,-14,-10,7,7,7
f6,7,1,0,-16,112,0,0,0
f5,5,1,0,107,75,6,6,6
f6,0,0,1,-40,-39,8,8,8
c1,6,0,1,-92,-28,9,9,9
c3,6,0,1,-95,-31,5,5,5
f6,7,0,1,60,-68,1,1,1
f7,3,1,0,-6,-14,7,7,7
c3,7,1,0,-46,82,9,9,9
f6,2,0,1,16,20,8,8,8
f6,7,0,1,5,-123,6,6,6
c1,2,1,0,85,81,0,0,0
f6,6,1,0,-14,-78,8,8,8
c3,6,0,1,-72,-8,1,1,1
f7,3,1,0,-6,-14,7,7,7
f6,5,1,0,-94,-126,7,7,7
f7,4,0,1,-53,-37,1,1,1
f6,5,0,1,4,36,3,3,3
c3,6,0,1,19,83,2,2,2
f5,2,1,0,-52,-56,3,3,3
f5,6,1,0,-46,-110,1,1,1
f6,0,1,0,9,8,4,4,4
f7,3,1,0,-17,-25,2,2,2
f5,1,1,0,-34,-36,0,0,0
c1,4,0,1,106,122,0,0,0
c3,7,0,1,37,-91,7,7,7
f6,6,0,1,19,83,8,8,8
f6,1,0,1,-51,-49,4,4,4
f5,5,0,1,14,46,6,6,6
f5,3,0,1,3,11,4,4,4
c1,2,1,0,-92,-96,9,9,9
c1,6,0,1,44,108,3,3,3
c3,2,1,0,14,10,8,8,8
f5,7,1,0,-15,113,4,4,4
c3,3,1,0,45,37,7,7,7
c3,6,0,1,32,96,2,2,2
f7,2,1,0,-10,-14,5,5,5
f5,4,0,1,-49,-33,6,6,6
c3,1,0,1,-24,-22,3,3,3
f6,6,1,0,-22,-86,6,6,6
f7,4,1,0,-46,-62,9,9,9
c3,2,1,0,-4,-8,6,6,6
f5,5,1,0,-6,-38,3,3,3
f5,7,0,1,3,-125,2,2,2
c1,7,1,0,-36,92,2,2,2
f7,3,0,1,-16,-8,9,9,4
f5,2,0,1,-53,-49,6,6,6
c1,7,1,0,-35,93,9,9,9
c3,2,0,1,-45,-41,0,0,0
f5,1,0,1,40,42,2,2,2
c1,0,1,0,63,62,5,5,5
f7,0,0,1,-12,-11,5,5,5
f5,7,1,0,-51,77,1,1,1
f7,6,1,0,-12,-76,3,3,3
f6,2,1,0,-9,-13,3,3,3
f6,6,1,0,-4,-68,9,9,9
f7,2,1,0,-51,-55,7,7,7
f5,7,1,0,-56,72,8,8,8
f7,7,1,0,-20,108,7,7,7
c3,4,0,1,-55,-39,2,2,2
c1,1,0,1,-44,-42,2,2,2
c3,2,1,0,-60,-64,5,5,5
f5,5,0,1,29,61,7,7,7
f6,2,1,0,36,32,9,9,9
c3,4,0,1,-27,-11,8,8,8
c1,7,1,0,-7,121,2,2,2
f6,6,1,0,-7,-71,1,1,1
c1,0,1,0,-31,-32,5,5,3
f6,0,1,0,-1,-2,1,1,1
f5,5,0,1,2,34,3,3,3
f5,0,1,0,-119,-120,0,0,0
f7,3,1,0,-24,-32,1,1,1
f7,7,0,1,23,-105,2,2,2
c1,5,0,1,26,58,3,3,3
f7,1,1,0,-6,-8,4,4,4
c1,3,1,0,-49,-57,5,5,5
c1,2,1,0,-12,-16,6,6,6
c3,5,1,0,56,24,7,7,7
f7,7,0,1,1,-127,8,8,8
f6,0,0,1,-74,-73,9,9,9
c1,3,0,1,-12,-4,0,0,0
f5,1,0,1,-23,-21,1,1,1
f6,3,1,0,13,5,2,2,2
f7,5,0,1,30,62,3,3,3
f6,3,0,1,-12,-4,4,4,4
f5,5,1,0,-22,-54,5,5,5
f7,3,0,1,5,13,6,6,6
f7,3,0,1,-110,-102,7,7,7
c1,4,0,1,-52,-36,8,8,8
c3,1,0,1,-83,-81,9,9,9
c1,7,0,1,38,-90,0,0,0
c1,0,0,1,34,35,1,1,1
f7,0,0,1,10,11,2,2,2
f7,4,0,1,-29,-13,3,3,3
f5,2,1,0,-19,-23,4,4,4
f6,6,1,0,-62,-126,5,5,5
f6,5,1,0,-7,-39,6,6,6
f7,2,1,0,-60,-64,7,7,7
f5,7,1,0,-72,56,8,8,8
c1,3,1,0,-52,-60,9,9,9
f5,0,1,0,-55,-56,1,1,1
f5,4,1,0,-35,-51,2,2,2
f6,5,0,1,8,40,6,6,6
f7,3,0,1,-59,-51,5,5,5
c1,5,0,1,27,59,3,3,3
f7,6,0,1,35,99,0,0,0
c3,4,0,1,-27,-11,7,7,7
c1,2,0,1,-45,-41,0,0,0
c3,2,0,1,-56,-52,4,4,4
f6,7,1,0,-9,119,1,1,1
f6,7,0,1,3,-125,4,4,4
c3,4,1,0,16,0,3,3,3
c1,0,1,0,33,32,6,6,6
c3,5,1,0,-12,-44,7,7,7
f5,3,1,0,45,37,2,2,2
f5,4,0,1,5,21,3,3,3
c1,3,0,1,-128,-120,1,1,1
f7,7,0,1,17,-111,2,2,2
f6,5,1,0,32,0,1,1,1
c1,5,0,1,21,53,2,2,2
f5,2,0,1,19,23,9,9,9
c1,5,1,0,-4,-36,6,6,6
c1,7,0,1,49,-79,0,0,0
c3,0,0,1,-14,-13,1,1,1
f7,1,1,0,-29,-31,3,3,3
f7,1,0,1,-19,-17,0,0,0
f7,2,1,0,-19,-23,2,2,2
f7,0,1,0,3,2,7,7,7
f7,4,0,1,12,28,5,5,5
c1,2,1,0,7,3,7,7,7
f6,1,1,0,22,20,6,6,6
f7,6,0,1,30,94,2,2,2
c1,0,1,0,29,28,9,9,9
c3,5,1,0,-15,-47,1,1,1
f5,5,1,0,-93,-125,9,9,9
f7,7,1,0,-13,115,0,0,0
f7,4,0,1,37,53,6,6,6
f5,6,0,1,60,124,0,0,0
f6,1,0,1,13,15,6,6,6
c1,7,0,1,26,-102,0,0,0
f6,0,0,1,-6,-5,2,2,2
f7,0,0,1,8,9,0,0,0
f5,7,0,1,111,-17,6,6,6
c3,1,1,0,-49,-51,1,1,1
c3,6,1,0,-58,-122,5,5,5
c3,4,1,0,-37,-53,8,8,8
f5,2,0,1,2,6,4,4,4
c3,2,1,0,-4,-8,3,3,3
f5,3,1,0,-99,-107,0,0,0
f7,7,0,1,33,-95,1,1,1
f7,5,0,1,14,46,5,5,5
c3,1,1,0,14,12,4,4,4
f6,0,0,1,-80,-79,4,4,4
f7,2,0,1,1,5,8,8,8
c1,7,1,0,-2,126,5,5,5
f7,3,1,0,-18,-26,7,7,7
c3,1,0,1,-16,-14,5,5,5
c1,5,0,1,27,59,7,7,7
f6,5,1,0,-7,-39,8,8,8
f5,1,1,0,-13,-15,3,3,3
f5,1,0,1,-4,-2,4,4,4
f6,4,1,0,-46,-62,8,8,8
f5,4,1,0,25,9,8,8,8
c3,0,0,1,0,1,5,5,5
f5,1,1,0,7,5,2,2,2
f5,3,0,1,-15,-7,9,9,9
f5,0,1,0,-51,-52,7,7,7
c3,2,0,1,-85,-81,1,1,1
c1,0,1,0,-45,-46,3,3,3
c3,6,1,0,-54,-118,8,8,8
c3,6,0,1,-121,-57,1,1,1
f6,1,0,1,-28,-26,0,0,0
f7,2,1,0,-12,-16,7,7,7
f5,1,1,0,-2,-4,5,5,5
f7,5,1,0,-21,-53,9,9,9
f5,2,0,1,-8,-4,6,6,6
f7,1,0,1,9,11,9,9,9
f5,6,0,1,-106,-42,4,4,4
f6,7,0,1,80,-48,7,7,7
f5,6,1,0,-4,-68,7,7,7
f6,0,0,1,12,13,9,9,9
f5,2,1,0,-42,-46,4,4,9
f7,3,0,1,23,31,3,3,3
f7,4,0,1,-24,-8,4,4,4
f7,4,1,0,16,0,4,4,4
c1,3,1,0,-34,-42,3,3,3
c3,4,1,0,26,10,8,8,8
f5,6,1,0,-15,-79,6,6,6
f6,6,1,0,-4,-68,2,2,2
f6,0,0,1,-8,-7,0,0,0
f6,6,1,0,-8,-72,1,1,1
c3,6,1,0,-45,-109,2,2,2
f7,6,1,0,-33,-97,3,3,3
f5,7,1,0,-32,96,4,4,4
f7,5,1,0,-3,-35,5,5,5
f6,3,1,0,-72,-80,6,6,6
c3,1,0,1,-40,-38,7,7,7
f5,1,0,1,9,11,8,8,8
f7,7,1,0,-37,91,9,9,9
f7,5,1,0,-90,-122,0,0,0
c1,5,0,1,-102,-70,1,1,1
f7,2,0,1,-23,-19,2,2,2
f7,5,1,0,-12,-44,3,3,3
f6,5,1,0,-19,-51,4,4,4
c3,0,0,1,-76,-75,5,5,5
f5,0,1,0,-7,-8,6,6,6
c3,0,0,1,-6,-5,7,7,7
c3,4,0,1,-51,-35,8,8,8
c1,3,1,0,-97,-105,9,9,9
c3,4,0,1,-24,-8,0,0,0
c1,4,0,1,-27,-11,1,1,1
c3,3,0,1,-57,-49,2,2,2
f5,1,1,0,-26,-28,3,3,3
c3,1,0,1,-44,-42,4,4,4
c1,5,1,0,-92,-124,5,5,5
c3,7,1,0,-108,20,6,6,6
c1,2,0,1,-88,-84,7,7,7
f5,2,1,0,-43,-47,8,8,8
f7,5,0,1,-46,-14,9,9,9
f5,2,1,0,4,0,0,0,0
c3,5,0,1,5,37,8,8,8
f5,1,1,0,-14,-16,3,3,3
f6,7,1,0,-10,118,9,9,9
c1,5,1,0,-22,-54,5,5,5
f5,1,1,0,-18,-20,5,5,5
f6,7,0,1,28,-100,2,2,2
c1,7,1,0,-14,114,6,6,6
c3,3,0,1,-95,-87,8,8,8
c1,0,1,0,-9,-10,4,4,4
f5,3,0,1,-32,-24,9,9,9
c3,0,1,0,-45,-46,1,1,1
c3,6,1,0,-30,-94,7,7,7
f5,6,0,1,4,68,1,1,1
c3,0,1,0,81,80,2,2,2
f6,7,0,1,1,-127,3,3,3
f6,7,1,0,-59,69,5,5,5
f6,7,1,0,-3,125,9,9,9
f5,6,1,0,-13,-77,6,6,6
